ID,Fecha,Tipo Documento,Proveedor,Proyecto,Total,Estado,Usuario Captura
646,24/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,1302.0,Pendiente,fidel_cordoba
647,24/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,5670.0,Pendiente,fidel_cordoba
644,24/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,98.0,Pendiente,fidel_cordoba
643,23/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA ESTANCIA DE AYONES,1250.0,Pendiente,fidel_cordoba
548,23/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,15000.0,Pendiente,gissel
645,23/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA ESTANCIA DE AYONES,2295.0,Pendiente,fidel_cordoba
641,22/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,100.0,Pendiente,fidel_cordoba
632,22/10/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA ESTANCIA DE AYONES,600.0,Pendiente,fidel_cordoba
639,22/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,363.0,Pendiente,fidel_cordoba
642,21/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,1009.0,Pendiente,fidel_cordoba
636,21/10/2025,NOTA,MARIO ROMERO,LA FLORESTA,4300.0,Pendiente,fidel_cordoba
637,21/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,5880.0,Pendiente,fidel_cordoba
627,21/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,23487.0,Pendiente,fidel_cordoba
638,21/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,314.0,Pendiente,fidel_cordoba
640,21/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,95.0,Pendiente,fidel_cordoba
624,20/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,7584.0,Pendiente,valeria_aux
625,20/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,2450.0,Pendiente,valeria_aux
648,18/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA ESTANCIA DE AYONES,2630.0,Pendiente,fidel_cordoba
626,18/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,2800.0,Pendiente,fidel_cordoba
634,17/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",MINA,3420.0,Pendiente,fidel_cordoba
600,17/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,221.0,Pendiente,fidel_cordoba
587,17/10/2025,NOTA,MARIO ROMERO,LA FLORESTA,3800.0,Pendiente,fidel_cordoba
593,16/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,1100.0,Pendiente,fidel_cordoba
630,15/10/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA ESTANCIA DE AYONES,4700.0,Pendiente,fidel_cordoba
592,15/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,4720.0,Pendiente,fidel_cordoba
590,15/10/2025,NOTA,MARIO ROMERO,LA FLORESTA,3800.0,Pendiente,fidel_cordoba
591,15/10/2025,NOTA,MARIO ROMERO,LA FLORESTA,1300.0,Pendiente,fidel_cordoba
631,15/10/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA ESTANCIA DE AYONES,500.0,Pendiente,fidel_cordoba
628,15/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",MINA,1300.0,Pendiente,fidel_cordoba
589,15/10/2025,NOTA,MARIO ROMERO,LA FLORESTA,1500.0,Pendiente,fidel_cordoba
594,15/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,3692.5,Pendiente,fidel_cordoba
595,14/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,4720.0,Pendiente,fidel_cordoba
635,14/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",SIN DEFINIR,5930.0,Pendiente,fidel_cordoba
629,14/10/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA ESTANCIA DE AYONES,570.0,Pendiente,fidel_cordoba
586,14/10/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA ESTANCIA DE AYONES,570.0,Pendiente,fidel_cordoba
584,13/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,174.0,Pendiente,fidel_cordoba
588,13/10/2025,NOTA,MARIO ROMERO,LA FLORESTA,3800.0,Pendiente,fidel_cordoba
578,11/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,4015.0,Pendiente,valeria_aux
550,10/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,72.0,Pendiente,gissel
570,10/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA ESTANCIA DE AYONES,0.0,Pendiente,valeria_aux
633,10/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",SIN DEFINIR,13010.0,Pendiente,fidel_cordoba
549,10/10/2025,NOTA,MARIO ROMERO,HOGAR 8,2400.0,Pendiente,gissel
557,10/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",CASA BLADI,20.0,Pendiente,fidel_cordoba
571,10/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA ESTANCIA DE AYONES,2743.0,Pendiente,valeria_aux
555,10/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,12.0,Pendiente,gissel
569,10/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,320.0,Pendiente,valeria_aux
573,08/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,420.0,Pendiente,valeria_aux
559,08/10/2025,NOTA,"BANCO DE ARENA LOS ISIOTES ""NOVOA""",LA ESTANCIA DE AYONES,500.0,Pendiente,gissel
541,08/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,750.0,Pendiente,fidel_cordoba
561,07/10/2025,NOTA,"BANCO DE ARENA LOS ISIOTES ""NOVOA""",LA ESTANCIA DE AYONES,500.0,Pendiente,gissel
537,07/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,3800.0,Pendiente,gissel
556,07/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA ESTANCIA DE AYONES,1810.0,Pendiente,gissel
552,07/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,172.0,Pendiente,fidel_cordoba
560,07/10/2025,NOTA,"BANCO DE ARENA LOS ISIOTES ""NOVOA""",LA ESTANCIA DE AYONES,500.0,Pendiente,gissel
536,07/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,1274.0,Pendiente,fidel_cordoba
558,07/10/2025,NOTA,"REFACCIONARIA ""JA-JA""",MINA,1450.0,Pendiente,gissel
616,07/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,146.0,Cerrada,auxiliar
535,06/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,3700.0,Pendiente,gissel
615,06/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,5240.0,Cerrada,auxiliar
585,06/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,459.5,Pendiente,fidel_cordoba
534,06/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,4502.0,Pendiente,fidel_cordoba
553,04/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,76.0,Pendiente,fidel_cordoba
529,04/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,820.0,Pendiente,fidel_cordoba
614,04/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,64.6,Cerrada,auxiliar
533,04/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,997.0,Pendiente,fidel_cordoba
531,04/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,261.0,Pendiente,fidel_cordoba
532,04/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,133.0,Pendiente,fidel_cordoba
523,03/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,4359.0,Pendiente,fidel_cordoba
525,03/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,374.0,Pendiente,gissel
540,03/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,885.0,Pendiente,fidel_cordoba
530,03/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,70.0,Pendiente,fidel_cordoba
538,03/10/2025,NOTA,MARIO ROMERO,HOGAR 8,6200.0,Pendiente,gissel
562,03/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,0.0,Pendiente,valeria_aux
574,03/10/2025,NOTA,EL ARRAYAN,LA ESTANCIA DE AYONES,400.0,Pendiente,valeria_aux
539,03/10/2025,NOTA,MARIO ROMERO,HOGAR 8,3800.0,Pendiente,gissel
518,02/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,599.0,Pendiente,fidel_cordoba
524,02/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,4038.0,Pendiente,fidel_cordoba
612,02/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,531.15,Cerrada,auxiliar
613,02/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,153.0,Cerrada,auxiliar
551,02/10/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",LA ESTANCIA DE AYONES,180.0,Pendiente,fidel_cordoba
554,02/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,273.0,Pendiente,gissel
528,01/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,1470.0,Pendiente,gissel
527,01/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,457.5,Pendiente,gissel
547,01/10/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,8590.0,Pendiente,gissel
526,30/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,951.0,Pendiente,gissel
617,30/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,307.5,Pendiente,fidel_cordoba
506,29/09/2025,NOTA,COMEX,CASA BLADI,0.0,Pendiente,gissel
495,29/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,1470.0,Pendiente,fidel_cordoba
499,29/09/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA ESTANCIA DE AYONES,1200.0,Pendiente,gissel
508,29/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,136.0,Pendiente,gissel
498,29/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,23.0,Pendiente,gissel
507,29/09/2025,NOTA,COMEX,CASA BLADI,734.0,Pendiente,gissel
483,28/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,1078.0,Pendiente,gissel
484,28/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,1078.0,Pendiente,gissel
611,26/09/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,1377.2,Cerrada,auxiliar
494,26/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,353.0,Pendiente,fidel_cordoba
480,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,969.0,Pendiente,gissel
476,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,41.0,Pendiente,gissel
473,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,827.0,Pendiente,gissel
474,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA ESTANCIA DE AYONES,827.0,Pendiente,gissel
482,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,5000.0,Pendiente,gissel
481,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,456.5,Pendiente,gissel
618,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,5000.0,Pendiente,fidel_cordoba
475,25/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,51.0,Pendiente,gissel
545,24/09/2025,NOTA,"REFACCIONARIA ""EJIDAL""",MINA,2900.0,Pendiente,fidel_cordoba
546,24/09/2025,NOTA,"REFACCIONARIA ""EJIDAL""",ETZATLAN,522.0,Pendiente,fidel_cordoba
470,23/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,3075.0,Pendiente,gissel
608,22/09/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,46.0,Pendiente,gissel
502,22/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,0.0,Pendiente,gissel
501,22/09/2025,NOTA,"REFACCIONARIA ""JA-JA""",ETZATLAN,2969.0,Pendiente,gissel
500,22/09/2025,NOTA,"REFACCIONARIA ""JA-JA""",ETZATLAN,2650.0,Pendiente,gissel
478,20/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,552.0,Pendiente,gissel
605,20/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,992.0,Pendiente,gissel
479,20/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,176.0,Pendiente,gissel
491,20/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,235.0,Pendiente,gissel
572,20/09/2025,NOTA,"REFACCIONARIA ""JA-JA""",LA FLORESTA,4955.0,Pendiente,valeria_aux
493,20/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,2128.0,Pendiente,gissel
620,18/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",SAN SABESTIÁN,0.0,Pendiente,fidel_cordoba
465,18/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,1489.0,Pendiente,gissel
458,17/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,290.0,Pendiente,gissel
453,15/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,3632.5,Pendiente,gissel
519,13/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,1139.0,Pendiente,fidel_cordoba
468,13/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,4720.0,Pendiente,valeria_aux
452,13/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,1600.0,Pendiente,valeria_aux
503,12/09/2025,NOTA,MARIO ROMERO,LA FLORESTA,1300.0,Pendiente,gissel
472,12/09/2025,NOTA,MARIO ROMERO,HOGAR 8,1300.0,Pendiente,gissel
496,12/09/2025,NOTA,MARIO ROMERO,LA FLORESTA,1300.0,Pendiente,fidel_cordoba
462,12/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,180.0,Pendiente,gissel
463,12/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,840.0,Pendiente,gissel
575,11/09/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,ETZATLAN,200.0,Pendiente,valeria_aux
455,11/09/2025,NOTA,LOS GUERITOS,HOGAR 8,165.0,Pendiente,gissel
579,11/09/2025,NOTA,"LLANTERA"" EL COCOL""",ETZATLAN,1100.0,Pendiente,valeria_aux
577,11/09/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,CASA BLADI,200.0,Pendiente,valeria_aux
485,11/09/2025,NOTA,"LLANTERA"" EL COCOL""",ETZATLAN,1100.0,Pendiente,gissel
543,11/09/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,ETZATLAN,200.0,Pendiente,fidel_cordoba
464,11/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,4680.0,Pendiente,gissel
454,11/09/2025,NOTA,LOS GUERITOS,HOGAR 8,165.0,Pendiente,gissel
568,11/09/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA FLORESTA,200.0,Pendiente,valeria_aux
456,11/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,0.0,Pendiente,gissel
497,10/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,21831.0,Pendiente,gissel
469,10/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",CASA BLADI,100.0,Pendiente,valeria_aux
466,10/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,21831.0,Pendiente,valeria_aux
492,10/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",CASA BLADI,515.0,Pendiente,fidel_cordoba
459,09/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,188.0,Pendiente,gissel
606,08/09/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,404.0,Pendiente,gissel
447,05/09/2025,NOTA,"REFACCIONARIA ""EJIDAL""",ETZATLAN,300.0,Pendiente,gissel
445,05/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,900.0,Pendiente,gissel
446,05/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,413.0,Pendiente,gissel
460,05/09/2025,NOTA,MARIO ROMERO,HOGAR 8,2800.0,Pendiente,gissel
461,05/09/2025,NOTA,MARIO ROMERO,HOGAR 8,2400.0,Pendiente,gissel
439,04/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",CASA BLADI,87.0,Pendiente,gissel
440,03/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,199.0,Pendiente,gissel
505,03/09/2025,NOTA,"BANCO DE ARENA LOS ISIOTES ""NOVOA""",ETZATLAN,5600.0,Pendiente,gissel
448,03/09/2025,NOTA,"REFACCIONARIA ""JA-JA""",MINA,3448.0,Pendiente,gissel
504,03/09/2025,NOTA,"BANCO DE ARENA LOS ISIOTES ""NOVOA""",ETZATLAN,2000.0,Pendiente,gissel
441,02/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,340.0,Cerrada,gissel
622,01/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",SAN SABESTIÁN,320.0,Pendiente,fidel_cordoba
490,01/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",SAN SABESTIÁN,747.0,Pendiente,gissel
444,01/09/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",SAN SABESTIÁN,3975.0,Pendiente,gissel
607,01/09/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,5198.0,Pendiente,gissel
442,30/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",SAN SABESTIÁN,0.0,Pendiente,gissel
609,30/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,40.0,Pendiente,valeria_aux
576,30/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,ETZATLAN,2100.0,Pendiente,valeria_aux
542,30/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,ETZATLAN,0.0,Pendiente,fidel_cordoba
438,29/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,252.0,Cerrada,gissel
347,29/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",EL CERRITO,2700.5,Cerrada,gissel
443,29/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",CASA BLADI,1858.0,Pendiente,gissel
619,28/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LA FLORESTA,6108.0,Pendiente,fidel_cordoba
610,27/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,1374.0,Pendiente,valeria_aux
565,27/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA FLORESTA,1780.0,Pendiente,valeria_aux
437,27/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",CASA BLADI,170.5,Pendiente,gissel
431,26/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,700.0,Pendiente,gissel
432,26/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,1565.0,Pendiente,gissel
428,25/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",CASA BLADI,1233.0,Pendiente,gissel
426,22/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,745.0,Pendiente,gissel
623,22/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",ETZATLAN,735.0,Pendiente,fidel_cordoba
604,22/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,720.0,Cerrada,valeria_aux
433,22/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LOS SAUCES,7560.0,Pendiente,gissel
430,21/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,2800.0,Pendiente,gissel
603,20/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,6121.0,Pendiente,valeria_aux
414,20/08/2025,NOTA,"REFACCIONARIA ""JA-JA""",MINA,2695.0,Pendiente,gissel
602,20/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,1590.0,Pendiente,valeria_aux
425,20/08/2025,NOTA,MARIO ROMERO,HOGAR 8,2400.0,Cerrada,gissel
582,20/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,10400.0,Cerrada,valeria_aux
601,19/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,3080.0,Pendiente,valeria_aux
522,19/08/2025,NOTA,DISTRIBUIDORA CRUZ AZUL GUADALAJARA,LA FLORESTA,70650.0,Pendiente,fidel_cordoba
521,18/08/2025,NOTA,EL SEÑOR TABIQUE,LA FLORESTA,12300.0,Pendiente,gissel
581,18/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,22400.0,Cerrada,valeria_aux
421,16/08/2025,NOTA,MARIO ROMERO,HOGAR 8,3233.0,Pendiente,gissel
422,14/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,2940.0,Pendiente,gissel
420,14/08/2025,NOTA,MARIO ROMERO,HOGAR 8,3800.0,Pendiente,gissel
413,14/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",MINA,0.0,Pendiente,gissel
415,14/08/2025,NOTA,"REFACCIONARIA ""JA-JA""",LILIA LOTE,1200.0,Pendiente,gissel
583,13/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,11700.0,Cerrada,valeria_aux
424,13/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,8389.7,Cerrada,gissel
418,13/08/2025,NOTA,MARIO ROMERO,HOGAR 8,3800.0,Cerrada,gissel
566,13/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA FLORESTA,2000.0,Pendiente,valeria_aux
419,13/08/2025,NOTA,MARIO ROMERO,HOGAR 8,5200.0,Cerrada,gissel
436,12/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,87.0,Cerrada,gissel
412,12/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,2085.0,Pendiente,gissel
410,11/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,474.0,Pendiente,gissel
409,11/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,2990.0,Pendiente,gissel
423,11/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,0.0,Pendiente,gissel
411,11/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",HOGAR 8,717.0,Pendiente,gissel
544,08/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,ETZATLAN,500.0,Pendiente,fidel_cordoba
404,08/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,3660.0,Pendiente,gissel
408,08/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,5400.0,Pendiente,valeria_aux
596,08/08/2025,RECIBO,SERVICENTRO LLANTERO ARCINIEGA,SIN DEFINIR,180.0,Cerrada,fidel_cordoba
580,07/08/2025,NOTA,"MATERIALES PARA CONTRUCCION Y TLAPALERIA ""AVIÑA""",ETZATLAN,16250.0,Cerrada,valeria_aux
405,07/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,2435.0,Pendiente,gissel
402,07/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,2810.0,Pendiente,gissel
563,07/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA FLORESTA,700.0,Pendiente,valeria_aux
406,07/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LILIA LOTE,700.0,Pendiente,gissel
398,06/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,2498.0,Pendiente,gissel
403,06/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,1740.0,Pendiente,gissel
397,06/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,0.0,Pendiente,gissel
399,06/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,228.0,Pendiente,gissel
400,05/08/2025,NOTA,"REFACCIONARIA ""JA-JA""",LILIA LOTE,0.0,Pendiente,gissel
401,05/08/2025,NOTA,"REFACCIONARIA ""JA-JA""",LILIA LOTE,2400.0,Pendiente,gissel
564,02/08/2025,NOTA,SERVICENTRO LLANTERO ARCINIEGA,LA FLORESTA,180.0,Pendiente,valeria_aux
379,01/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,0.0,Pendiente,gissel
380,01/08/2025,NOTA,"REFACCIONARIA ""EJIDAL""",LILIA LOTE,1135.0,Pendiente,gissel
378,01/08/2025,NOTA,"FERRETERIA ""LA MICHOACANA""",LILIA LOTE,192.0,Pendiente,valeria_aux
